
    influenza_japan seed72 ep58 val_pinball=0.0882 best=0.0852
    influenza_japan seed72 ep59 val_pinball=0.0881 best=0.0852
    influenza_japan seed72 ep60 val_pinball=0.0877 best=0.0852
    influenza_japan seed72 ep61 val_pinball=0.0880 best=0.0852
    influenza_japan seed72 ep62 val_pinball=0.0868 best=0.0852
    influenza_japan seed72 ep63 val_pinball=0.0871 best=0.0852
    influenza_japan seed72 ep64 val_pinball=0.0879 best=0.0852
    influenza_japan seed72 ep65 val_pinball=0.0869 best=0.0852
    influenza_japan seed72 ep66 val_pinball=0.0864 best=0.0852
    influenza_japan seed72 ep67 val_pinball=0.0866 best=0.0852
    influenza_japan seed72 ep68 val_pinball=0.0868 best=0.0852
    influenza_japan seed72 ep69 val_pinball=0.0861 best=0.0852
    influenza_japan seed72 ep70 val_pinball=0.0868 best=0.0852
    influenza_japan seed72 ep71 val_pinball=0.0868 best=0.0852
    influenza_japan seed72 ep72 val_pinball=0.0870 best=0.0852
done in 170s; bias_c={3: 0.050000000000000044, 5: 0.050000000000000044, 10: -0.04999999999999982, 15: 0.0}

===== ceiling influenza_japan seed82 :: 2026-08-11 02:24:35 =====
    influenza_japan seed82 ep00 val_pinball=0.1399 best=0.1399
    influenza_japan seed82 ep01 val_pinball=0.1064 best=0.1064
    influenza_japan seed82 ep02 val_pinball=0.0930 best=0.0930
    influenza_japan seed82 ep03 val_pinball=0.1068 best=0.0930
    influenza_japan seed82 ep04 val_pinball=0.0979 best=0.0930
    influenza_japan seed82 ep05 val_pinball=0.1032 best=0.0930
    influenza_japan seed82 ep06 val_pinball=0.0955 best=0.0930
    influenza_japan seed82 ep07 val_pinball=0.0943 best=0.0930
    influenza_japan seed82 ep08 val_pinball=0.0913 best=0.0913
    influenza_japan seed82 ep09 val_pinball=0.0933 best=0.0913
    influenza_japan seed82 ep10 val_pinball=0.0925 best=0.0913
    influenza_japan seed82 ep11 val_pinball=0.0923 best=0.0913
    influenza_japan seed82 ep12 val_pinball=0.0873 best=0.0873
    influenza_japan seed82 ep13 val_pinball=0.0956 best=0.0873
    influenza_japan seed82 ep14 val_pinball=0.0928 best=0.0873
    influenza_japan seed82 ep15 val_pinball=0.0942 best=0.0873
    influenza_japan seed82 ep16 val_pinball=0.0906 best=0.0873
    influenza_japan seed82 ep17 val_pinball=0.0944 best=0.0873
    influenza_japan seed82 ep18 val_pinball=0.0892 best=0.0873
    influenza_japan seed82 ep19 val_pinball=0.0888 best=0.0873
    influenza_japan seed82 ep20 val_pinball=0.0914 best=0.0873
    influenza_japan seed82 ep21 val_pinball=0.0947 best=0.0873
    influenza_japan seed82 ep22 val_pinball=0.0873 best=0.0873
    influenza_japan seed82 ep23 val_pinball=0.0931 best=0.0873
    influenza_japan seed82 ep24 val_pinball=0.0880 best=0.0873
    influenza_japan seed82 ep25 val_pinball=0.0915 best=0.0873
    influenza_japan seed82 ep26 val_pinball=0.0867 best=0.0867
    influenza_japan seed82 ep27 val_pinball=0.0867 best=0.0867
    influenza_japan seed82 ep28 val_pinball=0.0875 best=0.0867
    influenza_japan seed82 ep29 val_pinball=0.0890 best=0.0867
